bone	bone_rest_x_global_origin_in_meters	bone_rest_y_global_origin_in_meters	bone_rest_z_global_origin_in_meters	bone_rest_truncated_normalized_basis_axis_x_0	bone_rest_truncated_normalized_basis_axis_x_1	bone_rest_truncated_normalized_basis_axis_x_2	bone_rest_truncated_normalized_basis_axis_y_0	bone_rest_truncated_normalized_basis_axis_y_1	bone_rest_truncated_normalized_basis_axis_y_2	bone_rest_x_global_scale_in_meters	bone_rest_y_global_scale_in_meters	bone_rest_z_global_scale_in_meters	bone_x_global_origin_in_meters	bone_y_global_origin_in_meters	bone_z_global_origin_in_meters	bone_truncated_normalized_basis_axis_x_0	bone_truncated_normalized_basis_axis_x_1	bone_truncated_normalized_basis_axis_x_2	bone_truncated_normalized_basis_axis_y_0	bone_truncated_normalized_basis_axis_y_1	bone_truncated_normalized_basis_axis_y_2	bone_x_global_scale_in_meters	bone_y_global_scale_in_meters	bone_z_global_scale_in_meters	bone_parent_x_global_origin_in_meters	bone_parent_y_global_origin_in_meters	bone_parent_z_global_origin_in_meters	bone_parent_truncated_normalized_basis_axis_x_0	bone_parent_truncated_normalized_basis_axis_x_1	bone_parent_truncated_normalized_basis_axis_x_2	bone_parent_truncated_normalized_basis_axis_y_0	bone_parent_truncated_normalized_basis_axis_y_1	bone_parent_truncated_normalized_basis_axis_y_2	bone_parent_x_global_scale_in_meters	bone_parent_y_global_scale_in_meters	bone_parent_z_global_scale_in_meters	bone_hierarchy	specification_version	label
RightFoot	-0.01478167623281	-0.01478167623281	-0.01478167623281	1	0	0	0	1	0	1	1	1	0.04538379982114	0.19281125068665	0.00904965400696	1	0	0	0	1	0	1	1	1	0.04538379982114	0.19281125068665	0.00904965400696	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightFoot
RightToes	-0.00663347169757	-0.00663347169757	-0.00663347169757	1	0	0	0	1	0	1	1	1	0.03875032812357	0.05506670475006	-0.06971272081137	1	0	0	0	1	0	1	1	1	0.03875032812357	0.05506670475006	-0.06971272081137	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightToes
RightSkirtF	0.02229885011911	0.02229885011911	0.02229885011911	1	0	0	0	1	0	1	1	1	0.08946920931339	0.99548530578613	-0.09490257501602	1	0	0	0	1	0	1	1	1	0.08946920931339	0.99548530578613	-0.09490257501602	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		rightToes
Spine	0.00000000413714	0.00000000413714	0.00000000413714	1	0	0	0	1	0	1	1	1	0.00000000413714	1.06174063682556	-0.03220868110657	1	0	0	0	1	0	1	1	1	0.00000000413714	1.06174063682556	-0.03220868110657	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		spine
Chest	0.00000000090197	0.00000000090197	0.00000000090197	1	0	0	0	1	0	1	1	1	0.00000000503911	1.1282069683075	-0.04116523265839	1	0	0	0	1	0	1	1	1	0.00000000503911	1.1282069683075	-0.04116523265839	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		chest
UpperChest	0.0000000194859	0.0000000194859	0.0000000194859	1	0	0	0	1	0	1	1	1	0.000000024525	1.20881652832031	-0.04169619083405	1	0	0	0	1	0	1	1	1	0.000000024525	1.20881652832031	-0.04169619083405	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		upperChest
LeftBreast	-0.03293076902628	-0.03293076902628	-0.03293076902628	1	0	0	0	1	0	1	1	1	-0.03293074294925	1.23949635028839	-0.041175365448	1	0	0	0	1	0	1	1	1	-0.03293074294925	1.23949635028839	-0.041175365448	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		upperChest
LeftShoulder	-0.01816643774509	-0.01816643774509	-0.01816643774509	1	0	0	0	1	0	1	1	1	-0.01816641353071	1.3483704328537	0.01354253292084	1	0	0	0	1	0	1	1	1	-0.01816641353071	1.3483704328537	0.01354253292084	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		leftShoulder
LeftUpperArm	-0.07866998761892	-0.07866998761892	-0.07866998761892	1	0	0	0	1	0	1	1	1	-0.09683640301228	1.34272837638855	0.02447485923767	1	0	0	0	1	0	1	1	1	-0.09683640301228	1.34272837638855	0.02447485923767	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		leftUpperArm
LeftLowerArm	-0.19732120633125	-0.19732120633125	-0.19732120633125	1	0	0	0	1	0	1	1	1	-0.29415762424469	1.33257925510406	0.02305936813354	1	0	0	0	1	0	1	1	1	-0.29415762424469	1.33257925510406	0.02305936813354	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		leftLowerArm
LeftHand	-0.20151424407959	-0.20151424407959	-0.20151424407959	1	0	0	0	1	0	1	1	1	-0.49567186832428	1.33105444908142	0.00575363636017	1	0	0	0	1	0	1	1	1	-0.49567186832428	1.33105444908142	0.00575363636017	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		leftHand
LeftIndex1	-0.05885607004166	-0.05885607004166	-0.05885607004166	1	0	0	0	1	0	1	1	1	-0.55452793836594	1.33159935474396	-0.01461350917816	1	0	0	0	1	0	1	1	1	-0.55452793836594	1.33159935474396	-0.01461350917816	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		leftIndexProximal
LeftIndex2	-0.03148728609085	-0.03148728609085	-0.03148728609085	1	0	0	0	1	0	1	1	1	-0.58601522445679	1.33001935482025	-0.01583063602448	1	0	0	0	1	0	1	1	1	-0.58601522445679	1.33001935482025	-0.01583063602448	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		leftIndexIntermediate
LeftIndex3	-0.01783022284508	-0.01783022284508	-0.01783022284508	1	0	0	0	1	0	1	1	1	-0.60384547710419	1.3291620016098	-0.01662218570709	1	0	0	0	1	0	1	1	1	-0.60384547710419	1.3291620016098	-0.01662218570709	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		leftIndexDistal
LeftMiddle1	-0.06453084945679	-0.06453084945679	-0.06453084945679	1	0	0	0	1	0	1	1	1	-0.56020271778107	1.33510446548462	-0.00153613090515	1	0	0	0	1	0	1	1	1	-0.56020271778107	1.33510446548462	-0.00153613090515	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		leftMiddleProximal
LeftMiddle2	-0.03171402215958	-0.03171402215958	-0.03171402215958	1	0	0	0	1	0	1	1	1	-0.59191673994064	1.33270978927612	-0.00210511684418	1	0	0	0	1	0	1	1	1	-0.59191673994064	1.33270978927612	-0.00210511684418	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		leftMiddleIntermediate
LeftMiddle3	-0.01765409111977	-0.01765409111977	-0.01765409111977	1	0	0	0	1	0	1	1	1	-0.60957086086273	1.33148324489594	-0.00243544578552	1	0	0	0	1	0	1	1	1	-0.60957086086273	1.33148324489594	-0.00243544578552	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		leftMiddleDistal
LeftPinky1	-0.05608642101288	-0.05608642101288	-0.05608642101288	1	0	0	0	1	0	1	1	1	-0.55175828933716	1.32847416400909	0.02417397499084	1	0	0	0	1	0	1	1	1	-0.55175828933716	1.32847416400909	0.02417397499084	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		leftLittleProximal
LeftPinky2	-0.02375739812851	-0.02375739812851	-0.02375739812851	1	0	0	0	1	0	1	1	1	-0.57551568746567	1.32649862766266	0.02351379394531	1	0	0	0	1	0	1	1	1	-0.57551568746567	1.32649862766266	0.02351379394531	1	0	0	0	1	0	1	1	1	Hips LeftSkirtB LeftUpperLeg LeftLowerLeg LeftFoot LeftToes LeftSkirtF RightSkirtB RightUpperLeg RightLowerLeg RightFoot RightToes RightSkirtF Spine Chest UpperChest LeftBreast LeftShoulder LeftUpperArm LeftLowerArm LeftHand LeftIndex1 LeftIndex2 LeftIndex3 LeftMiddle1 LeftMiddle2 LeftMiddle3 LeftPinky1 LeftPinky2 LeftPinky3 LeftRing1 LeftRing2 LeftRing3 LeftThumb1 LeftThumb2 LeftThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 Neck Head eyebrows_L eyebrows_R hair_twin01.L hair_twin02.L hair_twin01.R hair_twin02.R HairBangs01 HairBangs02 LeftEye mouth teeth_lower teeth_upper tongue01 tongue02 tongue03 RightEye RightBreast RightShoulder RightUpperArm RightLowerArm RightHand RightIndex1 RightIndex2 RightIndex3 RightMiddle1 RightMiddle2 RightMiddle3 RightPinky1 RightPinky2 RightPinky3 RightRing1 RightRing2 RightRing3 RightThumb1 RightThumb2 RightThumb3 RightLowerArmTwist01 RightLowerArmTwist02 Wing.L Wing.R 		leftLittleIntermediate
