bone	bone_rest_x_global_origin_in_meters	bone_rest_y_global_origin_in_meters	bone_rest_z_global_origin_in_meters	bone_rest_truncated_normalized_basis_axis_x_0	bone_rest_truncated_normalized_basis_axis_x_1	bone_rest_truncated_normalized_basis_axis_x_2	bone_rest_truncated_normalized_basis_axis_y_0	bone_rest_truncated_normalized_basis_axis_y_1	bone_rest_truncated_normalized_basis_axis_y_2	bone_rest_x_global_scale_in_meters	bone_rest_y_global_scale_in_meters	bone_rest_z_global_scale_in_meters	bone_x_global_origin_in_meters	bone_y_global_origin_in_meters	bone_z_global_origin_in_meters	bone_truncated_normalized_basis_axis_x_0	bone_truncated_normalized_basis_axis_x_1	bone_truncated_normalized_basis_axis_x_2	bone_truncated_normalized_basis_axis_y_0	bone_truncated_normalized_basis_axis_y_1	bone_truncated_normalized_basis_axis_y_2	bone_x_global_scale_in_meters	bone_y_global_scale_in_meters	bone_z_global_scale_in_meters	bone_parent_x_global_origin_in_meters	bone_parent_y_global_origin_in_meters	bone_parent_z_global_origin_in_meters	bone_parent_truncated_normalized_basis_axis_x_0	bone_parent_truncated_normalized_basis_axis_x_1	bone_parent_truncated_normalized_basis_axis_x_2	bone_parent_truncated_normalized_basis_axis_y_0	bone_parent_truncated_normalized_basis_axis_y_1	bone_parent_truncated_normalized_basis_axis_y_2	bone_parent_x_global_scale_in_meters	bone_parent_y_global_scale_in_meters	bone_parent_z_global_scale_in_meters	bone_hierarchy	specification_version	label
RightSkirt02	0.12195882201195	0.12195882201195	0.12195882201195	1	0	0	0	1	0	1	1	1	0.12195882201195	1.02885496616364	-0.02797317504883	1	0	0	0	1	0	1	1	1	0.12195882201195	1.02885496616364	-0.02797317504883	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftToes
RightSkirt03	0.04811492562294	0.04811492562294	0.04811492562294	1	0	0	0	1	0	1	1	1	0.04811492562294	1.01759076118469	0.0554438829422	1	0	0	0	1	0	1	1	1	0.04811492562294	1.01759076118469	0.0554438829422	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftToes
RightUpLeg	0.07190404832363	0.07190404832363	0.07190404832363	1	0	0	0	1	0	1	1	1	0.07190404832363	0.944655418396	-0.03491050004959	1	0	0	0	1	0	1	1	1	0.07190404832363	0.944655418396	-0.03491050004959	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		rightUpperLeg
RightLeg	-0.01397561654449	-0.01397561654449	-0.01397561654449	1	0	0	0	1	0	1	1	1	0.05792843177915	0.57072585821152	-0.02215439081192	1	0	0	0	1	0	1	1	1	0.05792843177915	0.57072585821152	-0.02215439081192	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		rightLowerLeg
RightFoot	-0.00908881053329	-0.00908881053329	-0.00908881053329	1	0	0	0	1	0	1	1	1	0.04883962124586	0.17025709152222	0.01310577988625	1	0	0	0	1	0	1	1	1	0.04883962124586	0.17025709152222	0.01310577988625	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		rightFoot
RightToe	-0.01090665906668	-0.01090665906668	-0.01090665906668	1	0	0	0	1	0	1	1	1	0.03793296217918	0.05646061897278	-0.0303503908217	1	0	0	0	1	0	1	1	1	0.03793296217918	0.05646061897278	-0.0303503908217	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		rightToes
RightSkirt01	0.01873413473368	0.01873413473368	0.01873413473368	1	0	0	0	1	0	1	1	1	0.09063818305731	0.98641461133957	-0.10532361268997	1	0	0	0	1	0	1	1	1	0.09063818305731	0.98641461133957	-0.10532361268997	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		rightToes
Spine	-0.00000000011084	-0.00000000011084	-0.00000000011084	1	0	0	0	1	0	1	1	1	-0	1.07319939136505	-0.05072450637817	1	0	0	0	1	0	1	1	1	-0	1.07319939136505	-0.05072450637817	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		spine
Chest	0.00000000008381	0.00000000008381	0.00000000008381	1	0	0	0	1	0	1	1	1	0.00000000008381	1.18308246135712	-0.04244256019592	1	0	0	0	1	0	1	1	1	0.00000000008381	1.18308246135712	-0.04244256019592	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		chest
LeftBust	-0.05096633732319	-0.05096633732319	-0.05096633732319	1	0	0	0	1	0	1	1	1	-0.05096633732319	1.22536361217499	-0.0607807636261	1	0	0	0	1	0	1	1	1	-0.05096633732319	1.22536361217499	-0.0607807636261	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		chest
LeftShoulder	-0.01876443438232	-0.01876443438232	-0.01876443438232	1	0	0	0	1	0	1	1	1	-0.01876443438232	1.32668960094452	-0.01178288459778	1	0	0	0	1	0	1	1	1	-0.01876443438232	1.32668960094452	-0.01178288459778	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftShoulder
LeftArm	-0.06860236078501	-0.06860236078501	-0.06860236078501	1	0	0	0	1	0	1	1	1	-0.08736679702997	1.3091276884079	-0.01080822944641	1	0	0	0	1	0	1	1	1	-0.08736679702997	1.3091276884079	-0.01080822944641	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftUpperArm
LeftForeArm	-0.21883568167686	-0.21883568167686	-0.21883568167686	1	0	0	0	1	0	1	1	1	-0.30620247125626	1.29799568653107	-0.01226902008057	1	0	0	0	1	0	1	1	1	-0.30620247125626	1.29799568653107	-0.01226902008057	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftLowerArm
LeftHand	-0.19248369336128	-0.19248369336128	-0.19248369336128	1	0	0	0	1	0	1	1	1	-0.49868616461754	1.29655802249908	-0.02000546455383	1	0	0	0	1	0	1	1	1	-0.49868616461754	1.29655802249908	-0.02000546455383	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftHand
LeftHandIndex1	-0.07085773348808	-0.07085773348808	-0.07085773348808	1	0	0	0	1	0	1	1	1	-0.56954389810562	1.29620885848999	-0.04089248180389	1	0	0	0	1	0	1	1	1	-0.56954389810562	1.29620885848999	-0.04089248180389	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftIndexProximal
LeftHandIndex2	-0.03072026371956	-0.03072026371956	-0.03072026371956	1	0	0	0	1	0	1	1	1	-0.6002641916275	1.29641759395599	-0.04176485538483	1	0	0	0	1	0	1	1	1	-0.6002641916275	1.29641759395599	-0.04176485538483	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftIndexIntermediate
LeftHandIndex3	-0.01692950725555	-0.01692950725555	-0.01692950725555	1	0	0	0	1	0	1	1	1	-0.61719369888306	1.29640710353851	-0.0417811870575	1	0	0	0	1	0	1	1	1	-0.61719369888306	1.29640710353851	-0.0417811870575	1	0	0	0	1	0	1	1	1	Hips LeftSkirt02 LeftSkirt03 LeftUpLeg LeftLeg LeftFoot LeftToe LeftSkirt01 ribbon04_L ribbon04_R RightSkirt02 RightSkirt03 RightUpLeg RightLeg RightFoot RightToe RightSkirt01 Spine Chest LeftBust LeftShoulder LeftArm LeftForeArm LeftHand LeftHandIndex1 LeftHandIndex2 LeftHandIndex3 LeftHandMiddle1 LeftHandMiddle2 LeftHandMiddle3 LeftHandPinky1 LeftHandPinky2 LeftHandPinky3 LeftHandRing1 LeftHandRing2 LeftHandRing3 LeftHandThumb1 LeftHandThumb2 LeftHandThumb3 LeftLowerArmTwist01 LeftLowerArmTwist02 ribbon03_L Neck Head Eye.L Eye.R hair01_L hair01_R hair02_L hair02_R hair03_L hair03_R ribbon02_L ribbon02_R Tongue01 Tongue02 Tongue03 RightBust RightShoulder RightArm ribbon03_R RightForeArm RightHand RightHandIndex1 RightHandIndex2 RightHandIndex3 RightHandMiddle1 RightHandMiddle2 RightHandMiddle3 RightHandPinky1 RightHandPinky2 RightHandPinky3 RightHandRing1 RightHandRing2 RightHandRing3 RightHandThumb1 RightHandThumb2 RightHandThumb3 RightLowerArmTwist01 RightLowerArmTwist02 ribbon00_L ribbon00_R ribbon01_L ribbon01_R 		leftIndexDistal
